0.,95.71870771190001,141.62360542099998,165.406363777,166.02690756799998,130.39289520100002,171.142412143,93.895615998,106.785453123,147.17122433900002,103.430799124,113.80260803200001,87.3363057646,160.75136423499998,136.374037469,120.88883989200001,143.144915705,127.990467193,209.485403937,217.985822296,197.032626116,251.784614299,230.279377522,265.875843095,225.879411211,196.29516219599998,200.609134206,250.57938307400002,240.742879322,209.424311269,220.017025437,182.47871197900002,220.192164928,200.853985783,186.72703240500002,272.282308386,232.660352649,197.91100231099998,215.99766462,200.750845911,179.08058087100002,136.850547148,171.954016709,174.63595806100003,146.96441332299997,153.707739729,179.35989961299998,142.701532091,141.475646407,120.145370148,124.651182198,126.338295948,95.0769414193,138.48070235199998,149.13388555100002,109.553297105,144.74635090499999,88.4383752847,150.53350609199998,154.59226692,130.685093443,108.667400609,133.069225326,107.654239987,124.987257375,116.826820939,123.07876144400001,111.781267236,118.205940125,89.4596255286,102.377518116,345.193189774,378.11727308200005,332.525938647,388.34630442300005,360.83786494599997,366.60416426300003,373.707231422,379.584258396,366.945285341,402.369919892,395.15659243199997,348.502745226,381.14912287100003,353.40342602299995,337.765256748,331.751656257,367.079938263,388.29236404100004,358.49133711,321.425310494,394.97580446399996,336.011424184,315.612065191,238.282210728,281.671083925,302.761959215,291.8642487,213.60666932799998,290.870827753,257.504263773,283.03296051,294.362711855,225.56348152500001,302.43864784,226.235353893,171.923401682,148.120666308,127.61493266599999,127.056968754,190.608261661,182.862812474,160.606590568,192.738210294,116.813874483,176.827690356,100.114336007,179.14974325900002,165.12462100099998,145.410537405,176.059558792,110.451240514,149.41239838500002,114.753768275,139.275279358,133.705111668,110.287491287,121.955614324,108.72161803899999,95.5162683933,112.058885292,83.6162046918,116.465140462,135.205697619,133.352782113,159.77123119200002,39.6599743039,37.4549454918,28.266187007,87.1720518448,16.7928497259,40.9011133672,44.092133636,56.7879133083,41.6491057695,67.9334209175,36.4960660922,65.4711047363,42.465166717799995,43.1531493532,63.440636991699996,76.429743651,32.2588557925,53.519374139300005,55.8881704799,64.8576100148,68.6151617757,22.6425030358,70.69893212379999,50.119153047599994,63.4755750594,57.0351880805,99.387503337,117.75681120700001,107.40147151800001,122.287711376,74.34075661860001,110.638052702,74.7754296299,68.7843513651,99.61647294609999,94.3516314659,52.758775445599994,145.268906696,96.6571291382,94.4383407272,140.454045003,93.5917708781,176.33487460499998,114.358776235,96.8977584744,119.726688511,123.577676312,169.869519564,176.748533096,161.820890224,98.1980357925,109.731563595,96.5349510234,153.136864252,156.000547272,147.67442712099998,151.55751227899998,289.25854627499996,278.50252286799997,263.508994573,315.57197439699996,286.78932461200003,348.13276620299996,271.863743775,287.52330534199996,323.12909757799997,316.200595439,307.99564599599995,323.093401564,294.746420639
95.71870771190001,0,75.7261572846,0,0,0,0,0,0,0,0,24.4894311732,0,0,0,0,0,0,0,0,230.229833254,0,0,299.07305023400005,0,0,0,0,0,0,0,0,0,0,0,0,0,208.215536732,0,0,162.27132729399997,0,0,0,163.010910623,0,0,0,0,0,0,0,0,0,242.03899916100002,0,0,0,0,247.49738053,0,0,0,0,0,218.72340808299998,0,0,0,0,0,0,0,365.72314578600003,0,0,399.801371401,0,412.781465534,0,0,428.35379957,0,0,0,0,0,400.277145401,0,391.688544248,0,0,0,0,0,0,0,0,0,324.068034891,290.701470911,316.230167649,0,0,0,0,0,0,0,0,0,0,0,0,209.71898809299998,0,0,0,0,0,0,0,0,0,0,52.1915255903,0,0,0,70.38911856669999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.533194052,0,0,0,155.417689105,0,0,0,0,0,37.0180392329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.12230291900002,0,0,0,0,196.793453629,231.002137228,0,0,0,0,0,156.774883451,0,0,0,0,0,0,0,189.19775441,0,184.754719417,0,0,296.706201711,0,319.98653175000004,0,305.060950913,0,0,349.397802577,0,356.29060870300003,327.943627777
141.62360542099998,75.7261572846,0.,23.8732926391,85.41523817529999,52.194720260299995,29.6093410048,60.5723086732,51.0027662903,43.432763281,38.8326495914,56.982845985699996,60.1532088073,21.7525667578,27.1547513087,31.3984230403,57.880594441499994,31.527991698999998,221.356832454,229.85725081299998,208.90405463200003,263.656042816,242.150806038,277.747271612,237.75083972700003,208.16659071200002,212.480562722,262.45081159,197.341928608,160.68945728999998,177.36118873200002,194.350140495,232.063593444,212.725414299,198.598460921,284.153736902,244.53178116499998,138.637437181,227.869093137,258.005191238,236.334926198,227.318743499,257.054350154,207.15355164300001,237.07450952699998,229.356071093,290.338058517,253.67969099500002,252.45380531200001,231.123529053,235.629341103,237.316454853,226.292836875,216.007548557,260.112044456,240.769192561,255.72450981,199.416534189,228.060352297,265.570425825,261.90098889899997,239.883296065,264.28512078200004,238.870135443,256.203152832,248.04271639499999,254.2946569,242.99716269299998,249.42183558099998,220.67552098500002,233.593413572,357.06461829,389.988701599,344.397367164,400.21773293900003,372.70929346199995,378.475592779,385.57865993800004,391.45568691200003,378.81671385699997,414.241348408,407.028020948,360.37417374300003,393.020551387,365.27485453900005,349.63668526400005,343.62308477299996,378.95136678,400.163792558,370.362765626,333.29673901,406.84723297999994,347.882852701,327.48349370799997,305.56386722499997,293.54251244100004,314.63338773199996,303.735677216,242.58313919,302.742256269,269.375692289,294.904389027,306.23414037099997,268.01069428200003,314.31007635599997,255.21182375499998,211.55217322299998,159.678603572,202.712615903,179.07592154800003,263.38325062200005,230.575711832,200.235362108,221.714680156,190.374676585,188.38562762,180.51460415999998,205.14467267900002,216.654232223,201.03532527,228.606769454,114.202797363,138.170405236,73.6275542326,148.32331785699998,107.12048353300001,167.984677245,99.3819705258,157.658067117,144.452717471,122.622917885,124.901966149,141.90447136600002,167.72329120199998,91.7886650114,192.288824774,102.02880268700001,176.149741927,159.482082463,157.649572915,144.431521279,142.921819627,112.118378247,123.545510474,180.34390220499998,158.87402658899998,185.993263743,158.824991293,173.681062174,180.527560389,194.656532448,207.645639107,169.633266828,164.128763171,166.866329385,98.6282642373,207.30995821099998,125.83133907,102.43094995599999,188.81394948300002,99.75249817059999,83.8179241168,238.08229977300002,256.594144545,246.096267954,260.982507812,213.201235594,249.332849138,213.470226066,206.755583935,238.311269382,233.046427902,191.81793475499998,276.48480215200004,234.628361708,232.409573297,271.66994045900003,232.28656731400002,188.206303122,125.91671349900001,108.455695739,142.26300779299999,135.449104829,113.58517352,147.485969825,173.692318741,75.69185838780001,94.89439294770001,125.45193912399999,92.1758966467,126.948625503,159.545855638,163.428940795,301.12997479200004,290.373951385,275.380423089,327.443402914,298.660753128,360.004194719,283.735172291,299.394733858,335.00052609399995,328.072023956,319.86707451200004,334.964830081,306.617849155
165.406363777,0,23.8732926391,0,0,0,0,0,0,0,0,75.4528704263,0,0,0,0,0,0,0,0,232.68681298799999,0,0,301.530029968,0,0,0,0,0,0,0,0,0,0,0,0,0,162.42019553699998,0,0,258.543155768,0,0,0,259.282739097,0,0,0,0,0,0,0,0,0,283.89480281199997,0,0,0,0,289.353184181,0,0,0,0,0,271.825474751,0,0,0,0,0,0,0,368.18012552,0,0,402.258351135,0,415.238445268,0,0,430.81077930400005,0,0,0,0,0,402.734125136,0,394.14552398300003,0,0,0,0,0,0,0,0,0,326.52501462600003,293.15845064499996,318.687147383,0,0,0,0,0,0,0,0,0,0,0,0,214.15743494100002,0,0,0,0,0,0,0,0,0,0,125.59050797399999,0,0,0,166.66094704100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.656784945,0,0,0,204.310318745,0,0,0,0,0,120.836493808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.081312218,0,0,0,0,256.59056831,295.452698815,0,0,0,0,0,159.231863185,0,0,0,0,0,0,0,150.731383859,0,187.211699152,0,0,299.163181446,0,322.443511484,0,307.517930648,0,0,351.854782312,0,358.747588437,330.40060751100003
166.02690756799998,0,85.41523817529999,0,0,0,0,0,0,0,0,133.455839996,0,0,0,0,0,0,0,0,105.250898732,0,0,158.522158319,0,0,0,0,0,0,0,0,0,0,0,0,0,56.298966054299996,0,0,299.043645963,0,0,0,310.84844323799996,0,0,0,0,0,0,0,0,0,199.827044451,0,0,0,0,205.28542582,0,0,0,0,0,278.257780592,0,0,0,0,0,0,0,240.744211264,0,0,274.822436879,0,287.802531012,0,0,303.374865048,0,0,0,0,0,275.29821088000006,0,266.709609726,0,0,0,0,0,0,0,0,0,199.089100369,165.722536389,191.251233127,0,0,0,0,0,0,0,0,0,0,0,0,132.827319208,0,0,0,0,0,0,0,0,0,0,183.593477544,0,0,0,259.400298308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.361790064,0,0,0,204.619248456,0,0,0,0,0,151.468327348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.50050286100003,0,0,0,0,257.598806776,297.083573847,0,0,0,0,0,42.7097542981,0,0,0,0,0,0,0,42.1078507493,0,85.9560169324,0,0,171.727267189,0,195.007597228,0,180.08201639100002,0,0,224.418868056,0,231.311674181,202.964693255
130.39289520100002,0,52.194720260299995,0,0,0,0,0,0,0,0,99.2543303991,0,0,0,0,0,0,0,0,144.54597831499999,0,0,213.389195295,0,0,0,0,0,0,0,0,0,0,0,0,0,91.053335449,0,0,264.842136366,0,0,0,275.214430872,0,0,0,0,0,0,0,0,0,203.419648934,0,0,0,0,208.878030303,0,0,0,0,0,236.71060424499998,0,0,0,0,0,0,0,280.039290847,0,0,314.117516462,0,327.097610595,0,0,342.66994463099996,0,0,0,0,0,314.593290463,0,306.00468931,0,0,0,0,0,0,0,0,0,238.384179953,205.017615972,230.54631271,0,0,0,0,0,0,0,0,0,0,0,0,140.670442143,0,0,0,0,0,0,0,0,0,0,149.39196794699998,0,0,0,172.959927639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.846701902,0,0,0,168.98523609,0,0,0,0,0,117.26681775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.866490495,0,0,0,0,221.96479441,261.449561481,0,0,0,0,0,57.780544581200004,0,0,0,0,0,0,0,75.6572584532,0,99.07086447859999,0,0,211.022346773,0,234.30267681100003,0,219.377095975,0,0,263.713947639,0,270.606753764,242.259772838
171.142412143,0,29.6093410048,0,0,0,0,0,0,0,0,85.35239961730001,0,0,0,0,0,0,0,0,238.422861354,0,0,307.26607833400004,0,0,0,0,0,0,0,0,0,0,0,0,0,161.505276418,0,0,264.70447982900004,0,0,0,265.444063158,0,0,0,0,0,0,0,0,0,289.630851178,0,0,0,0,295.089232547,0,0,0,0,0,277.561523117,0,0,0,0,0,0,0,373.916173886,0,0,407.99439950100003,0,420.974493634,0,0,436.54682767,0,0,0,0,0,408.47017350199997,0,399.881572348,0,0,0,0,0,0,0,0,0,332.261062991,298.894499011,324.423195749,0,0,0,0,0,0,0,0,0,0,0,0,219.893483307,0,0,0,0,0,0,0,0,0,0,135.490037165,0,0,0,172.822271102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.392833311,0,0,0,210.046367111,0,0,0,0,0,126.997817869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.82461285,0,0,0,0,261.922916765,301.188747181,0,0,0,0,0,134.062800042,0,0,0,0,0,0,0,149.81646474,0,192.947747517,0,0,304.899229811,0,328.17955985000003,0,313.253979013,0,0,357.590830678,0,364.483636803,336.136655877
93.895615998,0,60.5723086732,0,0,0,0,0,0,0,0,52.1569162294,0,0,0,0,0,0,0,0,187.47575900799998,0,0,256.318975988,0,0,0,0,0,0,0,0,0,0,0,0,0,165.46146248600002,0,0,191.886142624,0,0,0,192.625725953,0,0,0,0,0,0,0,0,0,212.384055033,0,0,0,0,217.842436402,0,0,0,0,0,200.31472697200002,0,0,0,0,0,0,0,322.96907153999996,0,0,357.047297156,0,370.027391288,0,0,385.599725325,0,0,0,0,0,357.523071156,0,348.934470003,0,0,0,0,0,0,0,0,0,281.313960646,247.94739666599997,273.476093403,0,0,0,0,0,0,0,0,0,0,0,0,180.064043965,0,0,0,0,0,0,0,0,0,0,101.799663914,0,0,0,100.003933897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.146037166,0,0,0,160.770736459,0,0,0,0,0,44.3108240086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.90597486,0,0,0,0,202.89086019,223.941951036,0,0,0,0,0,114.02080920499999,0,0,0,0,0,0,0,146.443680165,0,142.000645172,0,0,253.952127466,0,277.232457505,0,262.30687666800003,0,0,306.643728332,0,313.53653445699996,285.189553532
106.785453123,0,51.0027662903,0,0,0,0,0,0,0,0,22.046639673,0,0,0,0,0,0,0,0,205.99253979899999,0,0,274.835756779,0,0,0,0,0,0,0,0,0,0,0,0,0,171.777067303,0,0,189.6772829,0,0,0,190.416866229,0,0,0,0,0,0,0,0,0,253.105744572,0,0,0,0,258.564125941,0,0,0,0,0,229.790153494,0,0,0,0,0,0,0,341.485852331,0,0,375.564077946,0,388.54417207899996,0,0,404.116506115,0,0,0,0,0,376.03985194700005,0,367.451250793,0,0,0,0,0,0,0,0,0,299.830741436,266.464177456,291.99287419399997,0,0,0,0,0,0,0,0,0,0,0,0,220.785733504,0,0,0,0,0,0,0,0,0,0,71.6893873578,0,0,0,97.795074173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.599939464,0,0,0,166.48443451600002,0,0,0,0,0,51.970620939599996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.565771791,0,0,0,0,207.86019904,242.06888263899998,0,0,0,0,0,132.537589996,0,0,0,0,0,0,0,164.96046095499997,0,160.517425962,0,0,272.468908256,0,295.749238295,0,280.823657458,0,0,325.160509123,0,332.05331524800005,303.706334322
147.17122433900002,0,43.432763281,0,0,0,0,0,0,0,0,40.4640127792,0,0,0,0,0,0,0,0,249.254767505,0,0,318.097984484,0,0,0,0,0,0,0,0,0,0,0,0,0,179.91814857300002,0,0,218.514531168,0,0,0,219.254114497,0,0,0,0,0,0,0,0,0,293.491515788,0,0,0,0,298.949897157,0,0,0,0,0,270.17592471,0,0,0,0,0,0,0,384.748080036,0,0,418.82630565200003,0,431.806399784,0,0,447.37873382099997,0,0,0,0,0,419.302079652,0,410.713478499,0,0,0,0,0,0,0,0,0,343.092969142,309.726405162,335.255101899,0,0,0,0,0,0,0,0,0,0,0,0,230.725389458,0,0,0,0,0,0,0,0,0,0,90.6016503269,0,0,0,126.632322441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.22473946099998,0,0,0,206.870205732,0,0,0,0,0,90.2127209585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.836821938,0,0,0,0,248.245970256,282.454653855,0,0,0,0,0,175.799817701,0,0,0,0,0,0,0,171.377618989,0,203.779653668,0,0,315.731135962,0,339.01146600100003,0,324.085885164,0,0,368.422736828,0,375.315542953,346.968562028
